pr_id,html_url,metric,original,optimized,delta,delta_pct
3096236895,https://github.com/microsoft/HydraLab/pull/694,Total nloc,91.0,91.0,0.0,0.0
3096236895,https://github.com/microsoft/HydraLab/pull/694,Avg.NLOC,8.375,8.375,0.0,0.0
3096236895,https://github.com/microsoft/HydraLab/pull/694,AvgCCN,1.75,1.75,0.0,0.0
3096236895,https://github.com/microsoft/HydraLab/pull/694,Fun Cnt,8.0,8.0,0.0,0.0
3096236895,https://github.com/microsoft/HydraLab/pull/694,Avg.token,52.75,52.75,0.0,0.0
3096249565,https://github.com/microsoft/HydraLab/pull/695,Total nloc,91.0,91.0,0.0,0.0
3096249565,https://github.com/microsoft/HydraLab/pull/695,Avg.NLOC,8.375,8.375,0.0,0.0
3096249565,https://github.com/microsoft/HydraLab/pull/695,AvgCCN,1.75,1.75,0.0,0.0
3096249565,https://github.com/microsoft/HydraLab/pull/695,Fun Cnt,8.0,8.0,0.0,0.0
3096249565,https://github.com/microsoft/HydraLab/pull/695,Avg.token,52.75,52.75,0.0,0.0
3134374490,https://github.com/microsoft/react-native-windows/pull/14756,Total nloc,864.0,869.0,5.0,0.5787037037037037
3134374490,https://github.com/microsoft/react-native-windows/pull/14756,Avg.NLOC,15.72222222222222,15.796296296296296,0.0740740740740744,0.4711425206124874
3134374490,https://github.com/microsoft/react-native-windows/pull/14756,AvgCCN,5.148148148148148,5.148148148148148,0.0,0.0
3134374490,https://github.com/microsoft/react-native-windows/pull/14756,Fun Cnt,54.0,54.0,0.0,0.0
3134374490,https://github.com/microsoft/react-native-windows/pull/14756,Avg.token,110.70370370370372,110.55555555555556,-0.1481481481481523,-0.1338240214118472
3160620876,https://github.com/onnx/onnx/pull/7057,Total nloc,339.0,446.0,107.0,31.563421828908556
3160620876,https://github.com/onnx/onnx/pull/7057,Avg.NLOC,19.88235294117647,22.25,2.367647058823529,11.908284023668635
3160620876,https://github.com/onnx/onnx/pull/7057,AvgCCN,5.352941176470588,5.8,0.4470588235294119,8.351648351648356
3160620876,https://github.com/onnx/onnx/pull/7057,Fun Cnt,17.0,20.0,3.0,17.647058823529413
3160620876,https://github.com/onnx/onnx/pull/7057,Avg.token,156.8235294117647,173.15,16.32647058823531,10.410727681920491
3154652967,https://github.com/dotnet/sdk/pull/49459,Total nloc,240.66666666666663,181.2,-59.46666666666667,-24.709141274238227
3154652967,https://github.com/dotnet/sdk/pull/49459,Avg.NLOC,30.72474747474747,23.79848484848485,-6.9262626262626235,-22.542944028930705
3154652967,https://github.com/dotnet/sdk/pull/49459,AvgCCN,3.5959595959595956,3.258080808080808,-0.3378787878787874,-9.396067415730329
3154652967,https://github.com/dotnet/sdk/pull/49459,Fun Cnt,7.0,5.8,-1.2000000000000002,-17.142857142857146
3154652967,https://github.com/dotnet/sdk/pull/49459,Avg.token,148.11111111111111,123.0,-25.11111111111111,-16.95423855963991
3120627194,https://github.com/dotnet/msbuild/pull/11953,Total nloc,567.5,566.8333333333334,-0.6666666666666288,-0.1174743024963222
3120627194,https://github.com/dotnet/msbuild/pull/11953,Avg.NLOC,16.84316627816628,16.78683372183372,-0.0563325563325598,-0.3344534834022477
3120627194,https://github.com/dotnet/msbuild/pull/11953,AvgCCN,2.5925861175861176,2.579765604765605,-0.0128205128205127,-0.4945067295372847
3120627194,https://github.com/dotnet/msbuild/pull/11953,Fun Cnt,31.5,31.5,0.0,0.0
3120627194,https://github.com/dotnet/msbuild/pull/11953,Avg.token,109.00246697746697,108.30975524475524,-0.6927117327117145,-0.6355009679321405
3093949496,https://github.com/microsoft/testfx/pull/5654,Total nloc,26.0,62.0,36.0,138.46153846153845
