pr_id,html_url,metric,original,optimized,delta,delta_pct
2524313861,https://github.com/mangiucugna/json_repair/pull/115,Total nloc,632.0,647.0,15.0,2.3734177215189876
2524313861,https://github.com/mangiucugna/json_repair/pull/115,Avg.NLOC,48.07692307692308,49.23076923076923,1.1538461538461533,2.3999999999999986
2524313861,https://github.com/mangiucugna/json_repair/pull/115,AvgCCN,17.846153846153847,17.923076923076923,0.0769230769230766,0.4310344827586191
2524313861,https://github.com/mangiucugna/json_repair/pull/115,Fun Cnt,13.0,13.0,0.0,0.0
2524313861,https://github.com/mangiucugna/json_repair/pull/115,Avg.token,273.7692307692308,280.61538461538464,6.846153846153868,2.5007024445068917
2358030784,https://github.com/onyx-dot-app/onyx/pull/4127,Total nloc,566.6,471.8,-94.8,-16.731380162372044
2358030784,https://github.com/onyx-dot-app/onyx/pull/4127,Avg.NLOC,26.343880678708263,24.875101010101012,-1.468779668607251,-5.575411180002622
2358030784,https://github.com/onyx-dot-app/onyx/pull/4127,AvgCCN,4.909844006568145,4.485420875420876,-0.424423131147269,-8.644330259362556
2358030784,https://github.com/onyx-dot-app/onyx/pull/4127,Fun Cnt,19.8,18.4,-1.400000000000002,-7.070707070707082
2358030784,https://github.com/onyx-dot-app/onyx/pull/4127,Avg.token,135.00141671227877,128.52286195286194,-6.478554759416824,-4.798879091190737
2369238232,https://github.com/joshyattridge/smart-money-concepts/pull/74,Total nloc,402.5,391.0,-11.5,-2.857142857142857
2369238232,https://github.com/joshyattridge/smart-money-concepts/pull/74,Avg.NLOC,32.620879120879124,31.21153846153846,-1.409340659340664,-4.320363820111182
2369238232,https://github.com/joshyattridge/smart-money-concepts/pull/74,AvgCCN,6.115384615384615,5.961538461538462,-0.1538461538461533,-2.5157232704402426
2369238232,https://github.com/joshyattridge/smart-money-concepts/pull/74,Fun Cnt,10.0,10.5,0.5,5.0
2369238232,https://github.com/joshyattridge/smart-money-concepts/pull/74,Avg.token,265.3241758241758,259.61538461538464,-5.708791208791183,-2.1516287353227344
2369253951,https://github.com/joshyattridge/smart-money-concepts/pull/75,Total nloc,675.0,688.0,13.0,1.925925925925926
2369253951,https://github.com/joshyattridge/smart-money-concepts/pull/75,Avg.NLOC,50.92307692307692,51.92307692307692,1.0,1.9637462235649543
2369253951,https://github.com/joshyattridge/smart-money-concepts/pull/75,AvgCCN,10.923076923076923,11.538461538461538,0.615384615384615,5.6338028169014045
2369253951,https://github.com/joshyattridge/smart-money-concepts/pull/75,Fun Cnt,13.0,13.0,0.0,0.0
2369253951,https://github.com/joshyattridge/smart-money-concepts/pull/75,Avg.token,429.2307692307692,430.53846153846155,1.3076923076923208,0.3046594982078883
2354104157,https://github.com/AFASSoftware/maquette/pull/193,Total nloc,416.0,399.0,-17.0,-4.086538461538462
2354104157,https://github.com/AFASSoftware/maquette/pull/193,Avg.NLOC,11.971019809244314,12.296296296296296,0.3252764870519815,2.7171994720182076
